"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"ochsnerroesel2017",0.0655282531364818,0.0254037377206252,151,"austria","2006","N","N","N","Y","N","N","o",400,"Municipality","Turkish sieges of Vienna",1,1,"1","1","",0.0655282531364818,0.0066095368940346
"ochsnerroesel2017",0.073132553157013,0.0349951509293825,151,"austria","2008","N","N","N","Y","N","N","o",402,"Municipality","Turkish sieges of Vienna",1,1,"1","1","",0.073132553157013,0.00659554576268449
"ochsnerroesel2017",0.0685572015427794,0.0344341744334052,151,"austria","2013","N","N","N","Y","N","N","o",407,"Municipality","Turkish sieges of Vienna",1,1,"1","1","",0.0685572015427794,0.00660414607385438
"pechenkinaetal2019",0.0190183253794106,0.0158644966462618,2022,"ukraine","2015","N","N","N","N","N","N","s",0.5,"Individual","Russo-Ukrainian War",1,1,"1","1","1",0.0190183253794106,0.000494446678586852
"rappetal2019",0.247736502268813,0.0407329753922414,496,"srilanka","2016","N","N","N","N","N","N","s",20,"Individual","Sri Lankan Civil War",1,1,"1","0","1",0.247736502268813,0.00177983826664983
"rozenasetal2017",0.113604927349519,0.0562422996971534,218,"ukraine","2004","N","N","Y","Y","N","N","o",60,"District/Precinct","World War II",1,1,"0","0","",0.113604927349519,0.00449011247858225
"rozenasetal2017",0.10947606038052,0.0558778521605017,216,"ukraine","2006","N","N","Y","Y","N","N","o",62,"District/Precinct","World War II",1,1,"0","0","",0.10947606038052,0.00454034244101862
"rozenasetal2017",0.131746194267143,0.0563481133313348,215,"ukraine","2007","N","N","Y","Y","N","N","o",63,"District/Precinct","World War II",1,1,"0","0","",0.131746194267143,0.00451208947716735
"rozenasetal2017",0.142934606577108,0.0480493473695263,217,"ukraine","2010","N","N","Y","Y","N","N","o",66,"District/Precinct","World War II",1,1,"0","0","",0.142934606577108,0.00444239256349625
"rozenasetal2017",0.139886778785163,0.0641475584133419,207,"ukraine","2012","N","N","Y","Y","N","N","o",68,"District/Precinct","World War II",1,1,"0","0","",0.139886778785163,0.00466624416035376
"rozenasetal2017",0.0942566666655004,0.0604292790717127,218,"ukraine","2014","N","N","Y","Y","N","N","o",70,"District/Precinct","World War II",1,1,"0","0","",0.0942566666655004,0.00452677554242423
"rozenaszhukov2019",0.104097908735181,0.0205839987985778,1182,"ukraine","2017","N","N","Y","N","N","N","s",1.5,"District","Holodomor",1,1,"0","0","",0.104097908735181,0.000828488296196834
"schaub2023",0.0686470535517076,0.0304794543013714,1595,"armenia","2018","N","N","N","N","N","N","s",99,"Individual","World War I",1,1,"0","1","",0.0686470535517076,0.00062145380863261
"tellez2019",-0.0523209109087241,0.0206921601204544,4717,"colombia","2015","N","N","N","N","N","N","o",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",-0.0523209109087241,0.000210884762160225
