authoryear,yi,vi,coef,se,n,outcome,model_type
annanetal2011,0.0986953683399697,7.8954374496645e-4,0.0986953683399697,0.0298987654143022,1243,leadership,Full
barceloratnasingham2023,0.135772836486251,0.00155649643909856,0.135772836486251,0.0500826555931126,620,leadership,Full
bauerfialalevely2014,0.193377844921374,0.00316248601888062,0.193377844921374,0.0915042871869422,294,leadership,Full
blattman2009,0.11760370839832,0.00131600814875478,0.11760370839832,0.0450164775226065,740,leadership,Full
cordoba2020,-0.0427652588066778,8.78999214851539e-5,-0.0427652588066778,0.0369864784107465,11336,leadership,Full
delucaverpoorten2015a,-0.141985794547883,2.5305389892367e-4,-0.141985794547883,0.0298815607787584,3795,leadership,Full
delucaverpoorten2015a,0.0237287887913106,2.8417473860495e-4,0.0237287887913106,0.0464956143748962,3516,leadership,Full
delucaverpoorten2015a,-0.143958503325596,3.1421408417991e-4,-0.143958503325596,0.0262313977517828,3053,leadership,Full
esparzaetal2020,0.108467733673273,6.3088367092599e-4,0.108467733673273,0.0331873000397722,1549,leadership,Full
esparzaetal2020,0.143815853161836,6.2155656981981e-4,0.143815853161836,0.0267567514259949,1544,leadership,Full
getmanskyweiss2023a,-0.078235628288614,0.00151039118851817,-0.078235628288614,0.0451748766146501,655,leadership,Full
henrichetal2019c,0.0858834667534765,0.00139363856465093,0.0858834667534765,0.0399770743286672,708,leadership,Full
lewistopal2022,-0.139726098929469,4.070001680901e-4,-0.139726098929469,0.103662041595731,2363,leadership,Full
lindseykoos2024,0.0630054291062868,0.00101439303701237,0.0630054291062868,0.0319937989227487,979,leadership,Full
cassaretal2013,-0.0109427729361036,0.00239177159277424,-0.0109427729361036,0.0504950220948918,419,normative,Bivariate
elbialyetal2022a,-0.100068862368283,0.0068536553937256,-0.100068862368283,0.0637081542288284,144,normative,Bivariate
elbialyetal2022b,-0.0129789717072026,0.00826167868564875,-0.0129789717072026,0.0223595759730056,122,normative,Bivariate
gneezyfessler2012,0.0765419781890479,0.0201697341880782,0.0765419781890479,0.135707068776071,50,normative,Bivariate
halletal2021,-0.190275210439805,6.0357470154587e-4,-0.190275210439805,0.0252104222761984,1540,normative,Bivariate
hallkahn2020,-0.05958550241909,4.0069077537167e-4,-0.05958550241909,0.0106251291815517,2479,normative,Bivariate
henrichetal2019b,-0.0184141905088247,0.0023964555159537,-0.0184141905088247,0.0493370527123387,418,normative,Bivariate
mironovawhitt2018,-0.28653876511733,0.00397420856209828,-0.28653876511733,0.104858371093483,213,normative,Bivariate
wernerlambsdorff2020,0.00807502789935007,0.0040480550287477,0.00807502789935007,0.0408328874322902,248,normative,Bivariate
zeitzoff2014,0.121907504837061,0.0100051338445342,0.121907504837061,0.101171656220885,98,normative,Bivariate
cassaretal2013,-0.0283212471081802,0.00247741056396456,-0.0283212471081802,0.059654532673057,404,normative,Full
elbialyetal2022a,-0.0868757133674448,0.00724236899958208,-0.0868757133674448,0.0708318887591206,137,normative,Full
elbialyetal2022b,-0.0136954074235926,0.00847139751535023,-0.0136954074235926,0.0280252252738279,119,normative,Full
gneezyfessler2012,0.0765419781890479,0.0201697341880782,0.0765419781890479,0.135707068776071,50,normative,Full
halletal2021,-0.199182097253222,6.0553313952332e-4,-0.199182097253222,0.0231792593403551,1524,normative,Full
hallkahn2020,-0.0370765023881375,4.1586845523384e-4,-0.0370765023881375,0.0123598191584359,2399,normative,Full
henrichetal2019b,0.0251873733149425,0.00247210790821568,0.0251873733149425,0.0575322842608878,405,normative,Full
mironovawhitt2018,-0.253473593499671,0.00416966757686824,-0.253473593499671,0.102043167802191,211,normative,Full
wernerlambsdorff2020,-0.272964636090584,0.0039111064345784,-0.272964636090584,0.108687732322827,220,normative,Full
zeitzoff2014,0.0678263191823791,0.0102146427280473,0.0678263191823791,0.0994608832985676,98,normative,Full
aaskoven2022,0.0483413474130928,7.7699585425147e-4,0.0483413474130928,0.0206388087230327,1282,politicalinterest,Bivariate
aaskoven2022,0.0153078257310547,7.7663667121453e-4,0.0153078257310547,0.0322652294249414,1288,politicalinterest,Bivariate
aloyoetal2023,-0.0799043499005013,0.00196667600436971,-0.0799043499005013,0.0275249756931592,503,politicalinterest,Bivariate
balcells2012,0.243245636512907,3.0158910558409e-4,0.243245636512907,0.0206233995873546,2936,politicalinterest,Bivariate
balcells2012,0.197110477245415,3.1475449383416e-4,0.197110477245415,0.0190584375875139,2936,politicalinterest,Bivariate
barcelo2021,0.157046549004228,0.00110871918061994,0.157046549004228,0.0384596705216212,859,politicalinterest,Bivariate
barcelopeisakhin2023,0.00423053135068886,8.3260966322173e-4,0.00423053135068886,0.0288773282880927,1202,politicalinterest,Bivariate
barcelopeisakhin2023,0.128149048512953,9.5501019810618e-4,0.128149048512953,0.033194427523339,1014,politicalinterest,Bivariate
barcelopeisakhin2023,0.0294747302290106,8.2981150066443e-4,0.0294747302290106,0.0288463465942212,1204,politicalinterest,Bivariate
barcelopeisakhin2023,0.148982924455075,9.4290023169757e-4,0.148982924455075,0.0268200001436667,1015,politicalinterest,Bivariate
coupeobrizan2016a,-0.127394447207424,0.00112797750732678,-0.127394447207424,0.0355097888119569,859,politicalinterest,Bivariate
dancyetal2020,0.0770291897954687,0.00195290160911985,0.0770291897954687,0.0439518634697858,507,politicalinterest,Bivariate
delucaverpoorten2015a,0.0059114430517967,4.3212191482422e-4,0.0059114430517967,0.0387261060519092,2315,politicalinterest,Bivariate
delucaverpoorten2015a,-0.0244638921029538,4.454966075589e-4,-0.0244638921029538,0.0285549741893352,2243,politicalinterest,Bivariate
delucaverpoorten2015a,-0.097560583500793,4.3797074049196e-4,-0.097560583500793,0.0313393113371468,2241,politicalinterest,Bivariate
delucaverpoorten2015b,-0.0547750141398454,4.340648023865e-4,-0.0547750141398454,0.0570990333383823,2291,politicalinterest,Bivariate
delucaverpoorten2015b,-0.111007800987809,4.2598532138021e-4,-0.111007800987809,0.0350180124089126,2291,politicalinterest,Bivariate
delucaverpoorten2015b,-0.0535719523141808,4.6030941133652e-4,-0.0535719523141808,0.0184800184373668,2161,politicalinterest,Bivariate
grossmanetal2015,0.0452185828778804,4.2688158611482e-4,0.0452185828778804,0.0206867024159238,2334,politicalinterest,Bivariate
hadzictavits2019,-0.00879405053551029,9.0320265160895e-4,-0.00879405053551029,0.0300913918444065,1108,politicalinterest,Bivariate
hadzictavits2019,0.0025600387413159,0.00134769122971191,0.0025600387413159,0.0369694147497065,743,politicalinterest,Bivariate
hayesmcallister2001,0.224627314122493,9.5714553266205e-4,0.224627314122493,0.033096962754625,943,politicalinterest,Bivariate
lewistopal2022,-0.0855868638067463,4.1161379897342e-4,-0.0855868638067463,0.0199459808443631,2395,politicalinterest,Bivariate
lewistopal2022,0.023244065950433,4.1639004531296e-4,0.023244065950433,0.0224768705757718,2400,politicalinterest,Bivariate
mcallister2004,0.225726551370523,9.5818213066236e-4,0.225726551370523,0.0324399273476416,941,politicalinterest,Bivariate
mcallister2004,0.159126111388705,0.00100956314604944,0.159126111388705,0.0332767604065484,942,politicalinterest,Bivariate
otoperalias2015,0.0288714005410457,3.4212939660046e-4,0.0288714005410457,0.0182054745864528,2919,politicalinterest,Bivariate
otoperalias2015,0.136280752844429,3.658184764411e-4,0.136280752844429,0.019081013697876,2634,politicalinterest,Bivariate
otoperalias2015,0.064641982417108,3.4218781532036e-4,0.064641982417108,0.0188835760632947,2899,politicalinterest,Bivariate
otoperalias2015,0.151241369554825,3.6553419369995e-4,0.151241369554825,0.0194227211430459,2613,politicalinterest,Bivariate
rodontormos2023,-0.0805314216648673,1.1138246891147e-4,-0.0805314216648673,0.00711092995976161,8863,politicalinterest,Bivariate
rodontormos2023,-0.106257122794206,1.0970108010556e-4,-0.106257122794206,0.0117557895517643,8912,politicalinterest,Bivariate
rodontormos2023,-0.195202120160841,1.9872082674061e-4,-0.195202120160841,0.0320394998966306,4657,politicalinterest,Bivariate
waynezhukov2022,0.221784655181505,6.0390289607213e-4,0.221784655181505,0.0248408352498263,1498,politicalinterest,Bivariate
barcelo2021,0.214872523535342,0.00107286708107747,0.214872523535342,0.0536403247961574,849,politicalinterest,Quasi-Experimental
barcelopeisakhin2023,0.0126472663027733,0.00110952288445639,0.0126472663027733,0.0337002679973676,902,politicalinterest,Quasi-Experimental
barcelopeisakhin2023,-0.0290801513503647,0.00110677317597295,-0.0290801513503647,0.0327364236582278,903,politicalinterest,Quasi-Experimental
delucaverpoorten2015a,0.101531559190892,2.3488943726528e-4,0.101531559190892,0.0292143838563066,4171,politicalinterest,Quasi-Experimental
delucaverpoorten2015a,0.0777836976997711,2.3892043504674e-4,0.0777836976997711,0.0414934953105217,4136,politicalinterest,Quasi-Experimental
delucaverpoorten2015a,0.0556272170322919,2.4069285557837e-4,0.0556272170322919,0.0226813168742147,4130,politicalinterest,Quasi-Experimental
delucaverpoorten2015b,0.094242394603174,2.2871143782341e-4,0.094242394603174,0.0344824372999709,4296,politicalinterest,Quasi-Experimental
delucaverpoorten2015b,0.0775425552245234,2.3030546820466e-4,0.0775425552245234,0.0354760032371789,4291,politicalinterest,Quasi-Experimental
delucaverpoorten2015b,0.0494273870497076,2.3949935869873e-4,0.0494273870497076,0.028807024445686,4156,politicalinterest,Quasi-Experimental
grossmanetal2015,-0.0380784060069589,4.2739055824708e-4,-0.0380784060069589,0.0617932180569775,2334,politicalinterest,Quasi-Experimental
hadzictavits2019,-2.2228093498253e-4,9.0334227749085e-4,-2.2228093498253e-4,0.0289363829790684,1108,politicalinterest,Quasi-Experimental
hadzictavits2019,9.3042320024871e-4,0.00134770656149068,9.3042320024871e-4,0.0355718484081654,743,politicalinterest,Quasi-Experimental
aaskoven2022,0.0318277172215018,7.9141555829436e-4,0.0318277172215018,0.0270672752189772,1262,politicalinterest,Full
aaskoven2022,0.00633687649980052,8.0121770000397e-4,0.00633687649980052,0.0426950166772801,1249,politicalinterest,Full
aloyoetal2023,-0.0442174436024835,0.0019842499165347,-0.0442174436024835,0.0238466003235958,503,politicalinterest,Full
balcells2012,0.125011642072353,4.1623213500178e-4,0.125011642072353,0.0195366961521823,2329,politicalinterest,Full
balcells2012,0.0869256935881352,3.4608044338583e-4,0.0869256935881352,0.0173042124803614,2847,politicalinterest,Full
barcelo2021,0.214872523535342,0.00107286708107747,0.214872523535342,0.0536403247961574,849,politicalinterest,Full
barcelopeisakhin2023,0.0126472663027733,0.00110952288445639,0.0126472663027733,0.0337002679973676,902,politicalinterest,Full
barcelopeisakhin2023,0.11445303920518,0.00119067555071644,0.11445303920518,0.0376386424368192,819,politicalinterest,Full
barcelopeisakhin2023,-0.0290801513503647,0.00110677317597295,-0.0290801513503647,0.0327364236582278,903,politicalinterest,Full
barcelopeisakhin2023,0.136107143227283,0.00117618177347002,0.136107143227283,0.0296031501359994,820,politicalinterest,Full
coupeobrizan2016a,-0.204244684214197,0.0010702895495395,-0.204244684214197,0.0320334674517795,859,politicalinterest,Full
dancyetal2020,0.0742537138329462,0.00195455172312958,0.0742537138329462,0.0463213327002264,507,politicalinterest,Full
delucaverpoorten2015a,0.101531559190892,2.3488943726528e-4,0.101531559190892,0.0292143838563066,4171,politicalinterest,Full
delucaverpoorten2015a,0.0777836976997711,2.3892043504674e-4,0.0777836976997711,0.0414934953105217,4136,politicalinterest,Full
delucaverpoorten2015a,0.0556272170322919,2.4069285557837e-4,0.0556272170322919,0.0226813168742147,4130,politicalinterest,Full
delucaverpoorten2015b,0.094242394603174,2.2871143782341e-4,0.094242394603174,0.0344824372999709,4296,politicalinterest,Full
delucaverpoorten2015b,0.0775425552245234,2.3030546820466e-4,0.0775425552245234,0.0354760032371789,4291,politicalinterest,Full
delucaverpoorten2015b,0.0494273870497076,2.3949935869873e-4,0.0494273870497076,0.028807024445686,4156,politicalinterest,Full
grossmanetal2015,-0.0380784060069589,4.2739055824708e-4,-0.0380784060069589,0.0617932180569775,2334,politicalinterest,Full
hadzictavits2019,-2.2228093498253e-4,9.0334227749085e-4,-2.2228093498253e-4,0.0289363829790684,1108,politicalinterest,Full
hadzictavits2019,9.3042320024871e-4,0.00134770656149068,9.3042320024871e-4,0.0355718484081654,743,politicalinterest,Full
hayesmcallister2001,0.223775671478078,0.00213323039841984,0.223775671478078,0.0483916275517546,424,politicalinterest,Full
lewistopal2022,0.089717562562256,4.1746555291343e-4,0.089717562562256,0.116584505417579,2358,politicalinterest,Full
lewistopal2022,-0.0948636693812201,4.1578439989317e-4,-0.0948636693812201,0.0944958211562523,2363,politicalinterest,Full
mcallister2004,0.218469161575336,0.00211380066853633,0.218469161575336,0.0465596541019913,430,politicalinterest,Full
mcallister2004,0.155148137945593,0.00222013408149922,0.155148137945593,0.0482697149315412,430,politicalinterest,Full
otoperalias2015,0.021368813115596,3.4969791955181e-4,0.021368813115596,0.0206359059537454,2858,politicalinterest,Full
otoperalias2015,0.0865774751930852,3.8151234178365e-4,0.0865774751930852,0.0192530523398516,2583,politicalinterest,Full
otoperalias2015,0.0608266988311596,3.4951194175513e-4,0.0608266988311596,0.0197852498287977,2841,politicalinterest,Full
otoperalias2015,0.112138340363492,3.8026837599517e-4,0.112138340363492,0.0183482150467342,2565,politicalinterest,Full
rodontormos2023,-0.0867794202153614,1.1114820304798e-4,-0.0867794202153614,0.0131147432848122,8863,politicalinterest,Full
rodontormos2023,-0.109137708946945,1.095634377549e-4,-0.109137708946945,0.0160211739594338,8912,politicalinterest,Full
rodontormos2023,-0.177050775879545,2.0152248249634e-4,-0.177050775879545,0.0367849362239035,4657,politicalinterest,Full
waynezhukov2022,0.0905018147960358,7.572639943134e-4,0.0905018147960358,0.0344223703857439,1300,politicalinterest,Full
barceloratnasingham2023,0.0571361045596271,0.00158450014082399,0.0571361045596271,0.0376705208356971,628,politicalintolerance,Bivariate
cassaretal2013,0.0813816496843346,0.00245472118895377,0.0813816496843346,0.0537090563620257,403,politicalintolerance,Bivariate
dyrstadbinningsbo2019a,-0.116698894160072,0.00142661026882465,-0.116698894160072,0.0561960771822685,683,politicalintolerance,Bivariate
dyrstadbinningsbo2019b,-0.015128503297426,0.0015890974708397,-0.015128503297426,0.0351469644574233,630,politicalintolerance,Bivariate
dyrstadbinningsbo2019c,0.0360503231454345,0.00109124993154205,0.0360503231454345,0.0298114977989614,915,politicalintolerance,Bivariate
dyrstadetal2011,0.428445279959193,3.6167418599534e-4,0.428445279959193,0.0675039627657605,1844,politicalintolerance,Bivariate
gursesetal2020,-0.081049439495618,9.77230546221262e-5,-0.081049439495618,0.00989178230881051,10100,politicalintolerance,Bivariate
kijewskirapp2019,0.149987541853392,6.4956733950613e-4,0.149987541853392,0.0250888948846228,1472,politicalintolerance,Bivariate
rappetal2019,0.0331242436526308,0.0019837112780254,0.0331242436526308,0.0465946411030414,504,politicalintolerance,Bivariate
tellez2019,0.0574504648364804,1.8190986666351e-4,0.0574504648364804,0.0235269250403209,5462,politicalintolerance,Bivariate
tellez2019,0.0160084464767683,1.8302280259243e-4,0.0160084464767683,0.0137386430706005,5462,politicalintolerance,Bivariate
wernerlambsdorff2020,0.0113212248328434,0.00100375871100818,0.0113212248328434,0.0456620102105838,997,politicalintolerance,Bivariate
barceloratnasingham2023,0.0384404271572444,0.00161073804623271,0.0384404271572444,0.0433294504981771,620,politicalintolerance,Full
cassaretal2013,0.109427861517233,0.00250949736212085,0.109427861517233,0.0570128954617594,390,politicalintolerance,Full
dyrstadbinningsbo2019a,-0.0553351844586534,0.00146807298443063,-0.0553351844586534,0.0600067537740494,678,politicalintolerance,Full
dyrstadbinningsbo2019b,-0.0114899848063331,0.00160988080181564,-0.0114899848063331,0.0365719230303874,622,politicalintolerance,Full
dyrstadbinningsbo2019c,0.030723921170086,0.00109202732209528,0.030723921170086,0.0299138280925808,915,politicalintolerance,Full
dyrstadetal2011,-0.00193584420567106,5.4436173382061e-4,-0.00193584420567106,0.0304991596114063,1838,politicalintolerance,Full
gursesetal2020,-0.0789266953991098,9.94541751481106e-5,-0.0789266953991098,0.0100058460114646,9931,politicalintolerance,Full
kijewskirapp2019,0.0460679248191212,6.7692725803295e-4,0.0460679248191212,0.0458514425624572,1472,politicalintolerance,Full
rappetal2019,0.0590583270977401,0.00203074927065353,0.0590583270977401,0.0461959951435676,490,politicalintolerance,Full
tellez2019,0.0438015890883511,2.1123123887464e-4,0.0438015890883511,0.0216816434891511,4717,politicalintolerance,Full
tellez2019,0.0164286708981188,2.1192965869205e-4,0.0164286708981188,0.0152937734131359,4717,politicalintolerance,Full
wernerlambsdorff2020,-0.0416372529848143,0.00107733587449476,-0.0416372529848143,0.046560438376434,926,politicalintolerance,Full
balcells2012,0.342998699124891,2.7023424575475e-4,0.342998699124891,0.0201637697253849,2882,politicalparticipation,Bivariate
barcelo2021,0.106065099280116,0.00111856630154274,0.106065099280116,0.0424322985024236,875,politicalparticipation,Bivariate
barcelopeisakhin2023,0.143543618087986,8.4141668067656e-4,0.143543618087986,0.029323331823048,1141,politicalparticipation,Bivariate
barcelopeisakhin2023,0.0658813549552302,0.00103264388833551,0.0658813549552302,0.0324758418687057,961,politicalparticipation,Bivariate
bellowsmiguel2006,0.0769026255919299,1.8638380760347e-4,0.0769026255919299,0.0189610901472723,5303,politicalparticipation,Bivariate
bellowsmiguel2009,0.086857696931362,1.8970885917165e-4,0.086857696931362,0.0210849786334779,5193,politicalparticipation,Bivariate
bermanetal2023,0.0142479200305661,0.00192600006697479,0.0142479200305661,0.0199509793751647,520,politicalparticipation,Bivariate
bermanetal2023,0.099090119277344,7.8625397463726e-4,0.099090119277344,0.0290358064795688,1248,politicalparticipation,Bivariate
bermanetal2023,0.0103291677174184,0.00160479394537986,0.0103291677174184,0.00732988342066301,624,politicalparticipation,Bivariate
childnikolova2020,-0.0471605168964676,6.00347776624721e-5,-0.0471605168964676,0.0281640976304792,16584,politicalparticipation,Bivariate
childnikolova2020,-0.0376364059542797,6.04418116355472e-5,-0.0376364059542797,0.0191555197436931,16499,politicalparticipation,Bivariate
delucaverpoorten2015a,0.0486624903849017,4.2936563057071e-4,0.0486624903849017,0.0229303422022419,2319,politicalparticipation,Bivariate
delucaverpoorten2015a,0.0302520088606484,4.4660871117745e-4,0.0302520088606484,0.0302590758456807,2236,politicalparticipation,Bivariate
delucaverpoorten2015a,0.107622531404717,4.3908716328336e-4,0.107622531404717,0.0450456874218784,2226,politicalparticipation,Bivariate
esparzaetal2020,0.0686736140421765,6.341806086686e-4,0.0686736140421765,0.0303175560593146,1563,politicalparticipation,Bivariate
esparzaetal2020,0.1273104709237,6.2161001016332e-4,0.1273104709237,0.0273831073773187,1558,politicalparticipation,Bivariate
foukavoth2023,-0.00769489429899729,0.00108212292284572,-0.00769489429899729,0.0441977317504605,925,politicalparticipation,Bivariate
freitagetal2019,0.164483401343173,9.748943182185e-4,0.164483401343173,0.0334798855450367,972,politicalparticipation,Bivariate
getmanskyweiss2023a,0.0701747665237166,3.4345308878453e-4,0.0701747665237166,0.0233345297753446,2884,politicalparticipation,Bivariate
grosjean2014,0.00205741725886474,2.81822713436396e-5,0.00205741725886474,0.0216184291069741,35484,politicalparticipation,Bivariate
grossmanetal2015,0.0414221187021941,4.2716303476483e-4,0.0414221187021941,0.0206901113270274,2334,politicalparticipation,Bivariate
kijewski2019,-0.0322606624439634,3.79062365144202e-5,-0.0322606624439634,0.0286862847432861,26327,politicalparticipation,Bivariate
krakowski2020,0.0845009241645562,1.6492724996338e-4,0.0845009241645562,0.0134153183452956,5978,politicalparticipation,Bivariate
lewistopal2022,-0.0254772634791679,4.1629939116727e-4,-0.0254772634791679,0.0162085101452699,2400,politicalparticipation,Bivariate
lupupeisakhin2017,0.125687171841691,0.00133423556922257,0.125687171841691,0.0457796822883452,727,politicalparticipation,Bivariate
meernik2020,0.0686736140421769,6.341806086686e-4,0.0686736140421769,0.0300986155079303,1563,politicalparticipation,Bivariate
meernik2020,0.1273104709237,6.2161001016332e-4,0.1273104709237,0.0273674150948696,1558,politicalparticipation,Bivariate
nairsambanis2019,-0.07660339545151,0.00104141019386277,-0.07660339545151,0.0324460498909455,950,politicalparticipation,Bivariate
nairsambanis2019,0.0820842290003393,0.00103958878495886,0.0820842290003393,0.032297877563099,950,politicalparticipation,Bivariate
otoperalias2015,0.0861753937606155,3.3774520104368e-4,0.0861753937606155,0.0185609188472618,2918,politicalparticipation,Bivariate
otoperalias2015,0.159019739837047,3.6137880985e-4,0.159019739837047,0.0192952183052609,2630,politicalparticipation,Bivariate
wang2019,-0.0246377008655123,4.8018573839467e-4,-0.0246377008655123,0.0128486656122942,2081,politicalparticipation,Bivariate
wernerlambsdorff2020,0.00244070593729665,9.9998808594454e-4,0.00244070593729665,0.0432804916967302,1001,politicalparticipation,Bivariate
barcelo2021,0.19944331899155399,0.00107087919333749,0.19944331899155399,0.0573501095208387,862,politicalparticipation,Quasi-Experimental
barcelopeisakhin2023,0.113293675598992,0.00112658246831579,0.113293675598992,0.0339406718547472,866,politicalparticipation,Quasi-Experimental
delucaverpoorten2015a,0.0246647537377796,2.3825946324807e-4,0.0246647537377796,0.0179125059830681,4193,politicalparticipation,Quasi-Experimental
delucaverpoorten2015a,0.0788697336238218,2.3826244247197e-4,0.0788697336238218,0.0360987606209503,4146,politicalparticipation,Quasi-Experimental
delucaverpoorten2015a,0.116546023490307,2.3554067926485e-4,0.116546023490307,0.0268589992200036,4132,politicalparticipation,Quasi-Experimental
foukavoth2023,0.0189469017370266,0.00115657657256878,0.0189469017370266,0.0477760450584474,865,politicalparticipation,Quasi-Experimental
getmanskyweiss2023a,0.0491635748480636,4.9733719539295e-4,0.0491635748480636,0.0261056206713937,2002,politicalparticipation,Quasi-Experimental
grossmanetal2015,-0.140244650831974,4.1193730311213e-4,-0.140244650831974,0.0625994524592347,2334,politicalparticipation,Quasi-Experimental
lupupeisakhin2017,0.125687171841691,0.00133423556922257,0.125687171841691,0.0457796822883452,727,politicalparticipation,Quasi-Experimental
nairsambanis2019,-0.077655427293081,0.00104216839085503,-0.077655427293081,0.0324567312510952,949,politicalparticipation,Quasi-Experimental
nairsambanis2019,0.0796480749957967,0.00104151119440767,0.0796480749957967,0.0328548918351826,949,politicalparticipation,Quasi-Experimental
wang2019,-0.10235018202228,6.7065658755636e-4,-0.10235018202228,0.016101268749771,1461,politicalparticipation,Quasi-Experimental
balcells2012,0.247541741980262,3.8346433078628e-4,0.247541741980262,0.0188778812392686,2299,politicalparticipation,Full
barcelo2021,0.19944331899155399,0.00107087919333749,0.19944331899155399,0.0573501095208387,862,politicalparticipation,Full
barcelopeisakhin2023,0.113293675598992,0.00112658246831579,0.113293675598992,0.0339406718547472,866,politicalparticipation,Full
barcelopeisakhin2023,0.083939478679388,0.001254399455018,0.083939478679388,0.0354190092657653,787,politicalparticipation,Full
bellowsmiguel2006,0.0670231750079111,1.8780291207881e-4,0.0670231750079111,0.0189174285638044,5278,politicalparticipation,Full
bellowsmiguel2009,0.0800432701915353,1.9014391342129e-4,0.0800432701915353,0.0203708723237388,5193,politicalparticipation,Full
bermanetal2023,-5.3345077974631e-4,0.0019267811769954,-5.3345077974631e-4,0.0205311305784717,520,politicalparticipation,Full
bermanetal2023,0.0656599214231885,7.9502496880579e-4,0.0656599214231885,0.031932515889073,1248,politicalparticipation,Full
bermanetal2023,0.00148486377920137,0.00160512935852966,0.00148486377920137,0.00813951109655523,624,politicalparticipation,Full
childnikolova2020,-0.0281602077869412,1.1237080858069e-4,-0.0281602077869412,0.0189138352790611,8886,politicalparticipation,Full
childnikolova2020,0.042313207201324,9.54793398382239e-5,0.042313207201324,0.0117692710764217,10437,politicalparticipation,Full
delucaverpoorten2015a,0.0246647537377796,2.3825946324807e-4,0.0246647537377796,0.0179125059830681,4193,politicalparticipation,Full
delucaverpoorten2015a,0.0788697336238218,2.3826244247197e-4,0.0788697336238218,0.0360987606209503,4146,politicalparticipation,Full
delucaverpoorten2015a,0.116546023490307,2.3554067926485e-4,0.116546023490307,0.0268589992200036,4132,politicalparticipation,Full
esparzaetal2020,0.0697877729115041,6.3971773491605e-4,0.0697877729115041,0.0309647787253771,1549,politicalparticipation,Full
esparzaetal2020,0.130179922941829,6.2630821113033e-4,0.130179922941829,0.0280034181315326,1544,politicalparticipation,Full
foukavoth2023,0.0189469017370266,0.00115657657256878,0.0189469017370266,0.0477760450584474,865,politicalparticipation,Full
freitagetal2019,0.157646665874554,9.793127732287e-4,0.157646665874554,0.033227081220271,972,politicalparticipation,Full
getmanskyweiss2023a,0.0491635748480636,4.9733719539295e-4,0.0491635748480636,0.0261056206713937,2002,politicalparticipation,Full
grosjean2014,0.0632883261101797,3.16732189937232e-5,0.0632883261101797,0.00717654571191193,31321,politicalparticipation,Full
grossmanetal2015,-0.140244650831974,4.1193730311213e-4,-0.140244650831974,0.0625994524592347,2334,politicalparticipation,Full
kijewski2019,0.0339713393031841,3.9602001669022e-5,0.0339713393031841,0.0130764446985466,25194,politicalparticipation,Full
krakowski2020,0.0639823259139826,1.6594098755769e-4,0.0639823259139826,0.0192887740841771,5978,politicalparticipation,Full
lewistopal2022,0.0556208443889843,4.2075453606457e-4,0.0556208443889843,0.0923486812526654,2363,politicalparticipation,Full
lupupeisakhin2017,0.125687171841691,0.00133423556922257,0.125687171841691,0.0457796822883452,727,politicalparticipation,Full
meernik2020,0.0445054405449539,6.8035686805459e-4,0.0445054405449539,0.0330605809340733,1465,politicalparticipation,Full
meernik2020,0.0914516160581094,6.7398433877187e-4,0.0914516160581094,0.0304776331710786,1460,politicalparticipation,Full
nairsambanis2019,-0.077655427293081,0.00104216839085503,-0.077655427293081,0.0324567312510952,949,politicalparticipation,Full
nairsambanis2019,0.0796480749957967,0.00104151119440767,0.0796480749957967,0.0328548918351826,949,politicalparticipation,Full
otoperalias2015,0.107991708650752,3.4166197581229e-4,0.107991708650752,0.0200391639793546,2860,politicalparticipation,Full
otoperalias2015,0.148143269248901,3.7048365192264e-4,0.148143269248901,0.019065326292486,2583,politicalparticipation,Full
wang2019,-0.10235018202228,6.7065658755636e-4,-0.10235018202228,0.016101268749771,1461,politicalparticipation,Full
wernerlambsdorff2020,0.0103022420611669,0.00109385967054914,0.0103022420611669,0.0437495231700472,915,politicalparticipation,Full
aloyoetal2023,-0.11808061628324901,0.00204696493527593,-0.11808061628324901,0.0597245781034389,476,punitive,Bivariate
balcells2012,-0.0335652865130982,3.3994821545971e-4,-0.0335652865130982,0.0189467971035518,2936,punitive,Bivariate
blattman2009,0.0580572325031643,0.00135138785950653,0.0580572325031643,0.0493455007572372,736,punitive,Bivariate
dyrstadbinningsbo2019a,0.154374874371194,0.00139722102869777,0.154374874371194,0.056026990765703,683,punitive,Bivariate
dyrstadbinningsbo2019b,0.0148453379974197,0.00158912445222356,0.0148453379974197,0.0425446262064123,630,punitive,Bivariate
dyrstadbinningsbo2019c,-0.0393969396909766,0.00109069821811698,-0.0393969396909766,0.0255414908018055,915,punitive,Bivariate
fabbeetal2023,-0.18691047344274,7.652830244434e-4,-0.18691047344274,0.0350724540584293,1218,punitive,Bivariate
fabbeetal2023,-0.00702248008302467,8.1691288560372e-4,-0.00702248008302467,0.029785698444267,1225,punitive,Bivariate
godefroidtdyrstad2024a,0.0151920970501696,0.00104883363446274,0.0151920970501696,0.0314424076372783,954,punitive,Bivariate
godefroidtdyrstad2024b,-0.0711673988337058,9.8203973697611e-4,-0.0711673988337058,0.0314921522312026,1009,punitive,Bivariate
godefroidtdyrstad2024c,-0.00945786062505781,0.00142627832488773,-0.00945786062505781,0.0391309445964753,702,punitive,Bivariate
halletal2018,0.110792590213145,0.00134011082346807,0.110792590213145,0.0361586360170467,729,punitive,Bivariate
hayesmcallister2001,-0.0123240271177937,0.00105787963997803,-0.0123240271177937,0.0314584432873514,946,punitive,Bivariate
